sciname,eez_iso3c,ssp126,ssp585
lepidorhombus boscii,FRA,3.9266310070750636,5.299529158073324
lepidorhombus boscii,GRC,-2.938950943535259,-3.6423202175500067
lepidorhombus boscii,KOR,-3.322071417294902,-4.299046756262538
lepidorhombus boscii,MEX,-24.229593161654265,-62.702458348992685
lepidorhombus boscii,MNE,6.303097618633346,1.2796501969746585
lepidorhombus boscii,MAR,0.8641130711339424,2.5546723517216705
lepidorhombus boscii,RUS,14.129750363634844,15.317715870816519
lepidorhombus boscii,SYR,6.905628610711491,3.2410546744209014
lepidorhombus boscii,TWN,-7.925539329499624,-8.032385512102033
lepidorhombus boscii,TUN,-8.038728369725515,-5.398237722196325
lepidorhombus boscii,TUR,-5.189738189589266,-7.73758607301315
lepidorhombus boscii,UKR,6.485144289818747,2.4492942832159414
lepidorhombus whiffiagonis,ALB,1.0382101724826653,-4.079235452682249
lepidorhombus whiffiagonis,FRA,-3.958855891115922,-1.255603430189127
lepidorhombus whiffiagonis,GRC,0.2751369532750463,-2.062786205974365
lepidorhombus whiffiagonis,HRV,-9.329664576995228,-8.451790365187
lepidorhombus whiffiagonis,EGY,4.681064709402785,4.190143272990609
lepidorhombus whiffiagonis,FRA,2.9367830145604956,1.4929029935195157
lepidorhombus whiffiagonis,FRA,-7.791198133589587,-6.305310282547502
lepidorhombus whiffiagonis,GRC,3.0548408294662073,1.634666196335329
lepidorhombus whiffiagonis,MNE,-3.730089364649317,-7.832702913692565
lepidorhombus whiffiagonis,SYR,-0.6559662915487265,-2.5015818202427953
lepidorhombus whiffiagonis,TUN,-2.6052706754599564,-0.5311707670769217
lepidorhombus whiffiagonis,TUR,3.6257320620567812,0.45098260605102725
merlangius merlangus,ALB,-11.708771068884474,-14.391180727800094
merlangius merlangus,FRA,-8.551813935599371,-4.067874119096798
merlangius merlangus,GRC,70.93976552802252,54.88391954612927
merlangius merlangus,HRV,-30.918699871805867,-17.123301675984674
merlangius merlangus,FRA,-13.554026413532355,-9.823001823057977
merlangius merlangus,FRA,-18.20051450096036,-16.32456823333509
merlangius merlangus,GRC,-8.968606155805478,-6.709329682896968
merlangius merlangus,MNE,-18.132225174780867,-18.723417595051913
merlangius merlangus,TUN,14.951187436645471,7.300936394131762
merlangius merlangus,TUR,-13.304076921642118,-9.78472318135481
merlangius merlangus,UKR,-8.676861854295426,-8.938378316116033
merluccius merluccius,ALB,2.7415334642747187,-2.6503711382506445
merluccius merluccius,FRA,-2.8297116376676903,-0.2255261376645996
merluccius merluccius,GRC,-1.2825006771869134,-2.667469449357363
merluccius merluccius,HRV,4.234409739767571,5.012326022199822
merluccius merluccius,EGY,2.4243814788484785,2.071890143638707
merluccius merluccius,FRA,17.311812386447897,8.699951547161081
merluccius merluccius,FRA,6.360046375122478,10.587666949901754
merluccius merluccius,GRC,-0.7123675175664955,-0.8346087993246634
merluccius merluccius,MNE,4.998690115014966,0.31772646553339656
merluccius merluccius,MAR,11.96271068679372,14.011120573948281
merluccius merluccius,SEN,0.015796663566945313,0.01598228885146824
merluccius merluccius,SYR,-5.2234385353502315,-2.826411266296881
merluccius merluccius,TUN,-4.467502948974487,-2.7453449253884417
merluccius merluccius,TUR,-0.28709970017431274,-1.5558995602171888
merluccius merluccius,UKR,18.904009737390197,1.2737563329844637
micromesistius poutassou,ALB,-25.03137613305918,-18.305994151991953
micromesistius poutassou,FRA,-10.881079004500297,-8.300747170000907
micromesistius poutassou,HRV,-18.24885910897714,-10.274593197131187
micromesistius poutassou,FRA,3.094357281753294,1.791796172746362
micromesistius poutassou,FRA,-3.8437089578770207,-3.402022833355716
micromesistius poutassou,GRC,-18.095791903349355,-7.663252151714974
micromesistius poutassou,MNE,-27.35984545761228,-20.5403943379039
micromesistius poutassou,MAR,-7.57712710670077,-10.15058831765907
micromesistius poutassou,NA,68.0585569614879,34.392223992037074
micromesistius poutassou,TUN,-22.33201388521691,-16.837165885771423
micromesistius poutassou,TUR,-7.334406517042934,4.149168957473318
microchirus variegatus,ALB,9.975537190678574,2.651862778455267
microchirus variegatus,CAN,16.583483983245948,19.755195769677087
microchirus variegatus,CHN,-4.794547474126459,-4.374175614596515
microchirus variegatus,FRA,8.182980526760687,10.128088543821418
microchirus variegatus,GRC,7.164400414862025,4.560506720194554
microchirus variegatus,HRV,0.9253507737151592,2.6422781071390884
microchirus variegatus,EGY,12.017610577096796,10.167724434244818
microchirus variegatus,FRA,2.3130529457000275,-1.1917113511295798
microchirus variegatus,FRA,9.635550486120628,8.847582553325735
microchirus variegatus,GRC,3.344765044159621,2.1160830606863654
microchirus variegatus,KOR,-0.18330745213702332,-1.015108910579004
microchirus variegatus,MEX,2.010485672811822,0.6228366529453637
microchirus variegatus,MNE,10.539260841155345,3.5806287896796567
microchirus variegatus,MAR,4.252727406416197,7.368208457408118
microchirus variegatus,MMR,-0.4439061254559012,-1.8988009009207407
microchirus variegatus,RUS,12.223146671862223,13.665873864969809
microchirus variegatus,SEN,-1.6716970705842658,18.68954708738055
microchirus variegatus,SYR,8.413020504799164,4.7107686633467445
microchirus variegatus,TWN,-4.702116579527068,-4.818134888936886
microchirus variegatus,TUN,2.009846621821229,2.504004635665206
microchirus variegatus,TUR,2.922134568606071,-0.33142308313535135
microchirus variegatus,UKR,3.401189218405048,0.052013076099126795
microchirus variegatus,VNM,-6.634010315767421,-6.423441143319866
molva molva,FRA,-6.461628003429478,18.706743122464975
molva molva,FRA,39.77215223009378,36.712086887849004
molva molva,FRA,72.63807926075276,77.49668139034873
molva molva,NA,55.45207637258183,62.29697647483094
molva molva,TUN,-36.06686597628156,-32.49728018444354
pollachius pollachius,FRA,-100,-100
pollachius pollachius,FRA,-17.800937604824693,-13.396158159841628
atherina presbyter,FRA,-29.149889430265883,-24.459282553808805
atherina presbyter,FRA,5.422344477672601,3.639683223726465
atherina presbyter,FRA,-5.73236059535961,-6.320989505282756
atherina presbyter,MAR,-5.741722114824093,-10.449685477029528
atherina presbyter,TUN,-18.44104393490666,-14.089714747741727
belone belone,ALB,-27.001199265409937,-20.849224928626505
belone belone,FRA,-27.008465462264986,-18.216287057812046
belone belone,GRC,-27.708565339926352,-24.309427549742374
belone belone,HRV,-18.387879965433072,-11.697839187226213
belone belone,EGY,-81.6352922002678,-57.02137645068223
belone belone,FRA,-0.5066263248266178,-2.1139547219302335
belone belone,FRA,-4.386529700911942,-5.070696808502375
belone belone,GRC,-22.419206688992126,-16.230524370222458
belone belone,MNE,-28.068759804926472,-19.26252306010761
belone belone,MAR,-5.607696573826908,-7.275890024123747
belone belone,POL,3.564117562914637,9.310834858091905
belone belone,SYR,-88.85731771627769,-78.81920452234975
belone belone,TUN,-23.457048636070994,-20.763831742508934
belone belone,TUR,-15.853519727464297,-10.785783062787724
belone belone,UKR,-5.494414973742699,-3.6716241736297426
brosme brosme,NA,54.627721447009876,50.44453064222572
capros aper,ALB,8.886450755534234,2.258530470267769
capros aper,CAN,10.809799483657354,12.053674778473278
capros aper,CHN,-1.5611750907972672,-2.287703493915402
capros aper,FRA,6.10723255117113,8.322174678837863
capros aper,GRC,5.299282369273163,2.9996505134165203
capros aper,HRV,4.353000063493266,5.507451610252773
capros aper,EGY,6.871299856850491,5.332951968194586
capros aper,SLV,-1.1260960813857461,0.806786531702675
capros aper,FRA,3.0923905052178453,-1.0177078263713186
capros aper,FRA,4.877859210293041,3.884697112426812
capros aper,GMB,-0.08609227068122882,-0.9234549113534714
capros aper,GRC,0.005357642255997774,-0.44339418279543885
capros aper,GTM,-0.7346891816919965,0.8171620912581138
capros aper,GIN,20.552878890742754,28.59094054618826
capros aper,GNB,-0.9875578028633498,-1.382595629623587
capros aper,HND,-1.0993090254016016,0.8592451225183572
capros aper,KOR,-0.3773360243155422,-1.7839765326781496
capros aper,MHL,0.06275509506140538,-1.258594230451477
capros aper,MEX,1.081105899877312,0.07035267139038628
capros aper,MNE,10.34635979579704,4.628155261378466
capros aper,MAR,1.29512860123399,2.6234235775124786
capros aper,MMR,-0.6619672631097594,-2.0199844826145705
capros aper,RUS,9.968481383663176,10.936350152276628
capros aper,SEN,-0.3558649602323912,-0.489464291164737
capros aper,SOM,-0.7777147840836953,-2.8216188629807166
capros aper,SYR,-0.8355181442473374,1.4676146440783362
capros aper,TWN,-2.4338664302667055,-2.9844871617164226
capros aper,TUN,-1.256656585982534,0.4659591327073235
capros aper,TUR,-1.8935722105609845,-3.268016783021202
capros aper,UKR,-3.9315567888493765,-2.2272574700853975
capros aper,VNM,-3.7187474640156273,-3.5124295008319546
cepola macrophthalma,ALB,7.205182416814409,0.7145593635597454
cepola macrophthalma,CAN,37.9733557140585,47.15385639736008
cepola macrophthalma,CHN,-1.1625854123015864,-1.4447531440937638
cepola macrophthalma,FRA,9.18046543483622,11.555090770070285
cepola macrophthalma,GRC,2.093664098470412,0.41682308065044593
cepola macrophthalma,HRV,3.6415308891920732,4.665472287031857
cepola macrophthalma,EGY,7.516611872022914,6.432766123210599
cepola macrophthalma,SLV,-1.5375150848759047,-0.5632696650700764
cepola macrophthalma,FRA,2.1606318663301916,-0.4230674791654907
cepola macrophthalma,FRA,10.552718849206656,9.66006743925297
cepola macrophthalma,GMB,-2.617862201244901,-3.990381329510586
cepola macrophthalma,GRC,-2.067947167805535,-2.6506157472084353
cepola macrophthalma,GTM,-2.680152373774754,-1.0451036464875014
cepola macrophthalma,GIN,-7.183579294576546,-10.073598262363328
cepola macrophthalma,GNB,-4.22084570748069,-6.364631430279867
cepola macrophthalma,HND,-1.2395109009262366,-0.4593797589919415
cepola macrophthalma,IDN,NA,100
cepola macrophthalma,KOR,0.6900678128816025,-1.1842018422876506
cepola macrophthalma,MHL,0.07071545742184382,-2.099316974409616
cepola macrophthalma,MEX,1.1747896535577746,0.26899269515390206
cepola macrophthalma,MNE,9.362461337365092,2.0894160340749552
cepola macrophthalma,MAR,-0.014055915568757182,0.3590386548860165
cepola macrophthalma,MMR,-3.8550690832163546,-2.2925888353168817
cepola macrophthalma,RUS,26.397040653286997,29.407602744250113
cepola macrophthalma,RUS,100,100
cepola macrophthalma,SEN,-1.8159064755379875,-2.394737052749373
cepola macrophthalma,SOM,-1.756299878446978,-3.8207402166219833
cepola macrophthalma,SYR,3.9524604408954174,0.6859498813916154
cepola macrophthalma,TWN,-4.6307533555894596,-4.7302523016408315
cepola macrophthalma,TUN,-0.7912517683841775,-1.2795364438657209
cepola macrophthalma,TUR,-2.49096752453461,-4.464397019787045
cepola macrophthalma,UKR,4.954209907514578,1.0013069308618856
cepola macrophthalma,VNM,-5.567441829609825,-5.60895941431291
symphodus melops,ALB,8.558980239769143,1.892992374994336
symphodus melops,FRA,0.6815853940393803,4.304359727636049
symphodus melops,GRC,8.685673857178902,6.62279749292402
symphodus melops,HRV,-14.18516771371751,-7.440684383266766
symphodus melops,EGY,-2.085604001430314,0.2943074915965364
symphodus melops,FRA,-9.08572790465294,-6.379872761363012
symphodus melops,FRA,-2.4379483027972153,-1.9992929920756484
symphodus melops,GRC,4.709195160248725,5.121101639557143
symphodus melops,MNE,-5.2584567994050495,-8.554484979569857
symphodus melops,TUN,-2.31222514386644,-1.9305866852061524
symphodus melops,TUR,5.8204247384619725,3.628633640131093
ctenolabrus rupestris,ALB,6.337032722435279,-0.6998709556242595
ctenolabrus rupestris,CAN,8.415451355496337,10.202286414484227
ctenolabrus rupestris,CHN,-1.8689776858427698,-3.961987556183501
ctenolabrus rupestris,FRA,-6.615880812580099,-3.11988412054022
ctenolabrus rupestris,GRC,2.2292013391118894,0.39394020749099656
ctenolabrus rupestris,HRV,-13.301903269688047,-10.550144589292817
ctenolabrus rupestris,EGY,10.485401339096855,8.232569071695247
ctenolabrus rupestris,FRA,-14.050912410386141,-10.417968134609438
ctenolabrus rupestris,FRA,-9.201693230800489,-7.434406307929814
ctenolabrus rupestris,GRC,12.65650942084948,9.826550045095942
ctenolabrus rupestris,KOR,-3.276663837266635,-3.529388573498243
ctenolabrus rupestris,MNE,-11.709805581909421,-13.026402796404273
ctenolabrus rupestris,RUS,4.855717009292904,5.735559840264388
ctenolabrus rupestris,TUN,3.8795772720236887,3.4793540397263985
ctenolabrus rupestris,TUR,13.804593489250754,7.721231178716996
ctenolabrus rupestris,UKR,-6.175467160178664,-4.4869598368623755
cyclopterus lumpus,CAN,100,100
cyclopterus lumpus,FRA,0.4820134541220975,-1.4715083185059332
cyclopterus lumpus,NA,-100,-100
dicentrarchus labrax,ALB,4.525718002552589,-1.2741727436198462
dicentrarchus labrax,FRA,-0.42271405290731257,1.9040746774940895
dicentrarchus labrax,GRC,0.9079068576520424,-0.744272670559757
dicentrarchus labrax,HRV,-4.405105242125268,-0.0599679174028515
dicentrarchus labrax,EGY,6.475284934733879,5.804630512511366
dicentrarchus labrax,FRA,-2.1678925694125954,-1.7200525982805217
dicentrarchus labrax,FRA,-3.0021039807105194,-2.0954360870602704
dicentrarchus labrax,GMB,0.4554721716027513,3.0757710261825273
dicentrarchus labrax,GRC,1.963727416664519,1.5406288459841662
dicentrarchus labrax,MNE,-2.1571128692418937,-6.63712868873691
dicentrarchus labrax,MAR,0.4592882152161425,0.4070689808927027
dicentrarchus labrax,SEN,-0.9158427608522004,-0.8350285332817684
dicentrarchus labrax,SYR,6.405261136673454,1.8566345517955045
dicentrarchus labrax,TUN,-1.9465160481202815,0.11354908078828241
dicentrarchus labrax,TUR,2.486074116450395,0.6514646610653312
dicentrarchus labrax,UKR,-0.8922260160447986,-0.9190152244839568
engraulis encrasicolus,ALB,11.407092336308146,4.908320564291498
engraulis encrasicolus,CMR,-31.285299660083908,-27.24226967216563
engraulis encrasicolus,COD,-1.8151865527130164,-2.5430036801947087
engraulis encrasicolus,COG,-8.756230094329801,-9.947943946401518
engraulis encrasicolus,FRA,9.541921588699587,10.229060544700292
engraulis encrasicolus,GRC,13.778589643274502,9.59688035785269
engraulis encrasicolus,HRV,-1.2095215575800653,0.18468731998122534
engraulis encrasicolus,EGY,-5.295996326347861,-2.6406747385056804
engraulis encrasicolus,GNQ,-25.34752813963914,-25.469516938130035
engraulis encrasicolus,FRA,3.461948018291523,1.739242443124227
engraulis encrasicolus,FRA,6.241016883501552,6.44289645745994
engraulis encrasicolus,GAB,-19.85163265536827,-22.258917741237166
engraulis encrasicolus,GMB,-5.92330226928552,-8.563774178601008
engraulis encrasicolus,GRC,9.257944282779489,7.0750392699684586
engraulis encrasicolus,GIN,3.622719637501203,3.479017229546367
engraulis encrasicolus,GNB,1.0886879320008314,-0.2035804588588356
engraulis encrasicolus,MNE,9.800762314324748,5.322990492617732
engraulis encrasicolus,MAR,2.6411009801653123,2.723217997857297
engraulis encrasicolus,NGA,-20.72276854009903,-17.001749487106537
engraulis encrasicolus,POL,15.05273060039101,13.648643355644259
engraulis encrasicolus,STP,-26.213138204989658,-35.632745175330385
engraulis encrasicolus,SEN,-5.528446960823695,-7.858492438207259
engraulis encrasicolus,SYR,-16.117061360227414,-12.823909907887117
engraulis encrasicolus,TUN,5.468243515153551,3.724689185696981
engraulis encrasicolus,TUR,5.96467010327016,3.9538872895042156
engraulis encrasicolus,UKR,10.153511230956436,7.242462215949802
eutrigla gurnardus,ALB,7.96833697494654,1.0733729143458894
eutrigla gurnardus,CAN,10.235390181053596,12.801215198296527
eutrigla gurnardus,CHN,-1.532435261162497,-3.5379629488968267
eutrigla gurnardus,FRA,6.674959493726969,6.837583869054472
eutrigla gurnardus,GRC,10.214344284511588,6.742945545157734
eutrigla gurnardus,HRV,-6.274223835158204,-3.055143957419691
eutrigla gurnardus,EGY,13.68696973495873,11.777073730458334
eutrigla gurnardus,FRA,-3.9185059832765394,-4.813242595839569
eutrigla gurnardus,FRA,7.791135327988032,6.032879173761319
eutrigla gurnardus,GRC,5.88492372525894,6.457191812048365
eutrigla gurnardus,KOR,-1.7157368862913909,-3.190857982947537
eutrigla gurnardus,MEX,-0.5837613669143845,-1.2597802051328033
eutrigla gurnardus,MNE,5.750717419208847,0.447205837566349
eutrigla gurnardus,MAR,1.2621914430085572,1.714626377631693
eutrigla gurnardus,MMR,-3.707823781178454,-2.0140031238897116
eutrigla gurnardus,POL,3.7358111596103036,1.4778020344591967
eutrigla gurnardus,RUS,9.702099667226497,10.453206295621884
eutrigla gurnardus,RUS,4.49838778818136,7.047614714331707
eutrigla gurnardus,SYR,8.960913729517118,6.303434257884442
eutrigla gurnardus,TWN,-5.595615747097902,-5.763190056301325
eutrigla gurnardus,TUN,2.889423944748693,1.2065004583197092
eutrigla gurnardus,TUR,3.9694860609308598,2.9344445450953094
eutrigla gurnardus,UKR,-1.3286311599939407,-2.023190116277098
eutrigla gurnardus,VNM,-9.27393599401849,-6.272556665361036
gadus morhua,CAN,43.41758124249971,36.59868093623137
gadus morhua,FRA,-19.540963113876014,-15.335526627283967
gadus morhua,POL,-0.8740035718038939,0.7661779083591059
gadus morhua,RUS,78.4114730001216,73.96778731276234
gadus morhua,NA,28.125508067650696,6.263617274979227
caranx hippos,ALB,3.736014438666752,-6.015295924523796
caranx hippos,CMR,-8.548236369656225,-7.7096465426055705
caranx hippos,CHN,-8.744890991961864,-8.14461225056997
caranx hippos,COD,-10.132437913106264,-7.49011565447396
caranx hippos,COG,-11.84176083810858,-8.679288241715732
caranx hippos,FRA,-100,-100
caranx hippos,GRC,27.306592007070815,23.880265845890527
caranx hippos,HRV,-3.6247892472739665,-12.327785471295272
caranx hippos,EGY,6.915267783080887,5.898400132553752
caranx hippos,GNQ,-8.994779610295469,-8.201817303300361
caranx hippos,FRA,-53.91355892797664,-51.43875410668076
caranx hippos,GAB,-10.951056915245147,-8.995470583600271
